recipe_id,recipe_name,image_url,ingredients,cooking_directions
27030,Ukrainian Country Babka,https://images.media-allrecipes.com/userphotos/250x250/133179.jpg,white sugar^lukewarm water^active dry yeast^milk scalded and cooled^all-purpose flour^eggs^salt^white sugar^butter^lemon zest^bread flour^raisins,"{'directions':  Prep 30 m Cook 50 m Ready In 1 h 20 m In a small bowl, combine 2 teaspoons sugar, 1/2 cup water, yeast, milk and 1 cup flour. Mix until well blended, then cover and allow to rise in a warm place until light and bubbly, about 30 minutes. In a large bowl, beat the eggs, salt and 1 cup white sugar until light and fluffy. Stir in the melted butter and lemon zest. Stir in the sponge, then gradually mix in the flour. Knead in the bowl for about 10 minutes, then knead in the raisins. Cover and let rise in a warm place until doubled in volume. Punch down dough and knead for a couple of turns then let it rise again. Grease 4 smaller coffee cans with soft butter. Fill the prepared pans about 1/3 full and let rise until the dough is even with the rim. Preheat the oven to 400 degrees F (200 degrees C). Bake for 15 minutes in the preheated oven, then turn down the temperature to 350 degrees F (175 degrees C). Continue baking the bread for another 40 minutes. Avoid letting the top get too brown, if it begins to brown too quickly, cover the top with aluminum foil. Remove baked loaves from the pans and cool on a wire rack.'}"
50644,Broiled Tilapia Parmesan,https://images.media-allrecipes.com/userphotos/720x405/687910.jpg,Parmesan cheese^butter^mayonnaise^fresh lemon juice^dried basil^ground black pepper^onion powder^celery salt^tilapia fillets,"{'directions': u""Prep 5 m Cook 10 m Ready In 15 m Preheat your oven's broiler. Grease a broiling pan or line pan with aluminum foil. In a small bowl, mix together the Parmesan cheese, butter, mayonnaise and lemon juice. Season with dried basil, pepper, onion powder and celery salt. Mix well and set aside. Arrange fillets in a single layer on the prepared pan. Broil a few inches from the heat for 2 to 3 minutes. Flip the fillets over and broil for a couple more minutes. Remove the fillets from the oven and cover them with the Parmesan cheese mixture on the top side. Broil for 2 more minutes or until the topping is browned and fish flakes easily with a fork. Be careful not to over cook the fish.""}"
217962,Jan's Pretzel Dogs,https://images.media-allrecipes.com/userphotos/720x405/778953.jpg,fluid ounce) can^white sugar^kosher salt^active dry yeast^bread flour^unsalted butter^large egg yolk^water^water^baking soda^kosher salt divided^hot dogs,"{'directions':  Prep 35 m Cook 35 m Ready In 2 h 10 m Heat the beer in a saucepan over low heat until it reaches 110 degrees F (45 degrees C). Combine the warm beer, sugar, and 2 teaspoons kosher salt in a bowl. Sprinkle the yeast on top, and let stand for 5 minutes until the yeast softens and begins to form a creamy foam. Place the bread flour and butter in a bread machine. Add the yeast mixture, then select the dough cycle. Preheat an oven to 450 degrees F (230 degrees C). Line 2 baking sheets with parchment paper or grease with vegetable oil. Beat the egg yolk in a small bowl with 1 tablespoon water; set aside. Stir baking soda into 10 cups water in a large pot until dissolved, and bring to a boil. Turn the dough out onto a lightly-oiled surface, and roll into a 10x20-inch rectangle. Cut the dough into 18 1-inch wide strips, then wrap each strip tightly around a hot dog in a spiral, pinching the edges to seal, and leaving the ends open. About half an inch of hot dog should peek out of each end of the dough wrapper. Drop 2 or 3 dough-wrapped hot dogs into the boiling water for 30 seconds. Arrange the boiled hot dogs on the prepared baking sheets. Brush each pretzel dog with the egg yolk mixture, and sprinkle with the remaining 1/4 cup salt. Bake in the preheated oven until golden brown, about 15 minutes.'}"
228078,Paleo Maryland Crab Cakes,https://images.media-allrecipes.com/userphotos/720x405/2069977.jpg,large egg^mayonnaise^Dijon mustard^Worcestershire sauce^hot pepper sauce (such as Tabasco®)^lemon juice^seafood seasoning such as Old Bay™^ground black pepper to taste^fresh lump crabmeat^almond flour^finely diced red pepper^sliced green onion^chopped fresh parsley^almond flour,"{'directions':  Prep 15 m Cook 20 m Ready In 1 h 35 m Grease a baking sheet. Whisk together egg, mayonnaise, Dijon mustard, Worcestershire sauce, hot sauce, lemon juice, seafood seasoning, and black pepper in a bowl. Place crab meat in a separate bowl and pour egg and mayonnaise mixture in; gently combine with hands. Mix in 1/4 cup almond flour, peppers, green onions, and parsley. Form mixture into 6 patties. Place 1/3 cup almond flour in a shallow bowl. Dredge each cake in almond flour and set on prepared sheet pan; refrigerate for at least 1 hour. Preheat oven to 400 degrees F (200 degrees C). Bake crab cakes in the oven until golden brown, 15 to 20 minutes.'}"
229656,Lime Jell-O® Waldorf Salad,http://images.media-allrecipes.com/userphotos/720x405/4477938.jpg,lime-flavored gelatin mix (such as Jell-O®)^boiling water^cold water^red apples chopped^celery^chopped walnuts,"{'directions':  Prep 15 m Ready In 4 h 15 m Dissolve lime gelatin in boiling water in a bowl; stir cold water into gelatin. Pour gelatin into a mold. Stir apples, celery, and walnuts into gelatin. Refrigerate until firm, about 4 hours. Dip mold into hot water to loosen salad; place a plate on top of the mold and invert to release salad from mold.'}"
16965,Lower Fat Potato Soup,https://images.media-allrecipes.com/userphotos/720x405/2802374.jpg,onion^celery^fat-free chicken broth^potatoes^dried parsley^garlic powder^salt and pepper to taste^skim milk^potato flakes,"{'directions':  Prep 10 m Cook 45 m Ready In 55 m Coat a large pot with cooking spray and place over medium heat. Add the onion and celery and saute for 10 minutes, or until onion is tender. Add the broth and potatoes and stir well. Now stir in the parsley, garlic powder and salt and pepper to taste. Bring to a boil, reduce heat to low and simmer for 20 minutes. Add the milk and continue to simmer for 10 minutes. Finally, stir in the potato flakes and allow to heat through.'}"
246165,Spicy Cauliflower Fried 'Rice' with Pork,https://images.media-allrecipes.com/userphotos/720x405/3313726.jpg,head cauliflower cored and cut into florets^sesame oil^boneless pork chops^five-spice powder^reduced-sodium soy sauce^light brown sugar^fish sauce^red pepper flakes^ground ginger^roughly-chopped mushrooms^small yellow onion^carrot^fresh poblano chile pepper^eggs beaten^chopped green onion,"{'directions':  Prep 20 m Cook 12 m Ready In 32 m Pulse cauliflower in a food processor until it resembles rice. Heat sesame oil a large wok or skillet over medium heat. Season pork chops with five-spice powder; cook until pork is slightly pink in the center, 2 to 3 minutes per side. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C). Transfer pork chops to a cutting board to rest. Whisk soy sauce, brown sugar, fish sauce, red pepper flakes, and ginger together in a bowl. Return wok to medium heat; cook and stir mushrooms, onion, carrot, and poblano chile until tender, about 4 minutes. Cut pork chops into cubes. Push mushroom mixture to one side of wok. Add eggs; cook and stir until scrambled, 1 to 2 minutes. Stir mushroom mixture and eggs together in wok. Stir in cauliflower and soy sauce mixture; add pork cubes. Cook until cauliflower is tender, 3 to 4 minutes more. Garnish with green onions.'}"
19302,Miss May's Tuna Casserole,https://images.media-allrecipes.com/userphotos/720x405/4577440.jpg,egg noodles^tuna^ground black pepper^salt^chopped onion^chopped green bell pepper^milk^condensed cream of chicken soup^American cheese,"{'directions':  Prep 20 m Cook 30 m Ready In 50 m Bring a large pot of lightly salted water to a boil. Add egg noodles and cook for 8 to 10 minutes or until al dente; drain and place in a large mixing bowl. Preheat oven to 350 degrees F (175 degrees C). Add tuna, black ground pepper, salt, onion, green bell pepper, milk and soup to noodles; mix. Pour mixture into a 9x13 inch baking dish and top with cheese. Bake in preheated oven for 25 to 30 minutes or until cheese is a golden brown; serve.'}"
260090,Chicken Bombs with Bacon and Jalapenos,https://images.media-allrecipes.com/userphotos/720x405/4566015.jpg,skinless boneless chicken breast halves^salt and freshly ground black pepper to taste^shredded Monterey Jack cheese^cream cheese^jalapeno peppers^bacon^roasting string^barbecue sauce,"{'directions':  Prep 30 m Cook 30 m Ready In 1 h Preheat a gas grill for medium heat (350 degrees F (175 degrees C)), or arrange charcoal briquettes on one side of the barbeque. Lightly oil the grate. Slice chicken breasts in half lengthwise. Transfer to a resealable plastic bag, seal, and pound to 1/4-inch thickness with a meat mallet. Season with salt and pepper. Mix Monterey Jack cheese and cream cheese together in a bowl. Fill jalapeno halves with cheese mixture, using about 1 tablespoon in each one. Place 1 stuffed jalapeno with the cheese side down in the middle of each chicken breast half; fold into a pouch. Wrap each chicken breast completely with three pieces of bacon. Tie 4 ways with roasting string. Cook on the preheated grill over indirect heat, turning every 5 minutes and basting with barbecue sauce, until juices run clear, about 30 minutes.'}"
50925,Grilled Chicken Citrus Salad,https://images.media-allrecipes.com/userphotos/250x250/75760.jpg,orange juice^lime juice^shallots minced^garlic^chili powder^ground cumin^white sugar^skinless boneless chicken breast halves^torn romaine lettuce^oranges^celery^green onions,"{'directions':  Prep 30 m Cook 15 m Ready In 2 h 45 m In a mixing bowl, whisk together orange juice, lime juice, shallots, garlic, chili powder, cumin, and sugar. Pour 1/2 of this mixture into a large, resealable plastic bag, and add the chicken breasts. Seal, and refrigerate for at least 2 hours. Refrigerate the remaining dressing. Preheat an outdoor grill for medium-high heat. In a large salad bowl, toss romaine lettuce with oranges, celery, and green onions. Set aside. Lightly oil grate, and place chicken on grill. Discard the marinade from the chicken. Cook for 6 to 8 minutes each side, or until juices run clear when pierced with a fork. Remove chicken from grill, and slice into thin strips. Toss salad with reserved dressing, and top with sliced chicken.'}"
53297,Peach Raspberry Cobbler,http://images.media-allrecipes.com/userphotos/720x405/3867404.jpg,sliced fresh peaches^fresh raspberries^sugar^ground cinnamon^fresh lemon juice^butter^all-purpose flour^baking powder^salt^sugar^milk,"{'directions':  Prep 15 m Cook 45 m Ready In 1 h In a bowl, mix the peaches, raspberries, 1/4 cup sugar, cinnamon, and lemon juice. Allow to sit while proceeding with remaining steps. Preheat oven to 350 degrees F (175 degrees C). Melt the butter in a 9x13 inch glass baking dish in the preheating oven, and evenly coat dish. Remove from heat. In a bowl, mix the flour, baking powder, salt, and 1 cup sugar. Mix in milk just until dry ingredients are evenly moist. Pour evenly into the buttered baking dish. Scoop peach and raspberry mixture over the batter. Bake 45 minutes in the preheated oven, until golden brown.'}"
236451,Fruishi Spring Rolls,http://images.media-allrecipes.com/userphotos/720x405/1107839.jpg,large fresh peaches^water^short-grain sushi rice^cream of coconut^salt^rice paper wrappers^plum preserves^sliced fresh strawberries^large seedless oranges peeled and sectioned^large grapefruit peeled and sectioned^fresh mint leaves^vanilla yogurt,"{'directions':  Prep 40 m Cook 20 m Ready In 1 h Bring a large pot of lightly salted water to a boil. Add the peaches and cook uncovered until peel starts to come away, about 1 minute. Immediately immerse peaches in ice water for several minutes until cold to stop the cooking process. Once the peaches are cold remove from ice water; peel and discard peach skins and cut peaches into wedges. Bring water, rice, cream of coconut, and salt to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until the rice is tender and liquid is absorbed, 20 to 25 minutes. Uncover saucepan and cool rice completely. Gently rinse rice paper wrapper until cool water and lay on a flat work surface. Spoon 2 tablespoons cooked rice in a line slightly off-center on the wrapper. Spread about 1 1/2 tablespoons of plum preserves over the rice. Spread a layer of strawberry slices atop the preserves, a layer of peaches atop the strawberries, a layer of orange sections atop the peaches, a layer of grapefruit atop the oranges, and fresh mint leaves atop the grapefruit. Fold opposing edges of the wrapper to overlap the filling. Roll 1 of the opposing edges around the filling into a burrito shape. Repeat with remaining wrappers, rice, and fruit. Cut rolls in half and serve with yogurt for dipping.'}"
